E2F86B7261C10873865CEC2FEFD2F3E0,,Versienr,I_1.02
15-10-2023 05:15,15-10-2023 06:00,15-10-2023 06:15,0.00000000
15-10-2023 05:30,15-10-2023 06:15,15-10-2023 06:30,0.00000000
15-10-2023 05:45,15-10-2023 06:30,15-10-2023 06:45,0.00000000
15-10-2023 06:00,15-10-2023 06:45,15-10-2023 07:00,0.00000000
15-10-2023 06:15,15-10-2023 07:00,15-10-2023 07:15,0.00000000
15-10-2023 06:30,15-10-2023 07:15,15-10-2023 07:30,0.00000000
15-10-2023 06:45,15-10-2023 07:30,15-10-2023 07:45,0.00000000
15-10-2023 07:00,15-10-2023 07:45,15-10-2023 08:00,0.00000000
15-10-2023 07:15,15-10-2023 08:00,15-10-2023 08:15,0.00000000
15-10-2023 07:30,15-10-2023 08:15,15-10-2023 08:30,0.00000000
15-10-2023 07:45,15-10-2023 08:30,15-10-2023 08:45,0.00000000
15-10-2023 08:00,15-10-2023 08:45,15-10-2023 09:00,0.00000000
15-10-2023 08:15,15-10-2023 09:00,15-10-2023 09:15,0.00000000
15-10-2023 08:30,15-10-2023 09:15,15-10-2023 09:30,0.00000000
15-10-2023 08:45,15-10-2023 09:30,15-10-2023 09:45,0.00000000
15-10-2023 09:00,15-10-2023 09:45,15-10-2023 10:00,0.00000055
15-10-2023 09:15,15-10-2023 10:00,15-10-2023 10:15,0.00000248
15-10-2023 09:30,15-10-2023 10:15,15-10-2023 10:30,0.00000729
15-10-2023 09:45,15-10-2023 10:30,15-10-2023 10:45,0.00001450
15-10-2023 10:00,15-10-2023 10:45,15-10-2023 11:00,0.00002404
15-10-2023 10:15,15-10-2023 11:00,15-10-2023 11:15,0.00003415
15-10-2023 10:30,15-10-2023 11:15,15-10-2023 11:30,0.00004399
15-10-2023 10:45,15-10-2023 11:30,15-10-2023 11:45,0.00005257
15-10-2023 11:00,15-10-2023 11:45,15-10-2023 12:00,0.00006095
15-10-2023 11:15,15-10-2023 12:00,15-10-2023 12:15,0.00006857
15-10-2023 11:30,15-10-2023 12:15,15-10-2023 12:30,0.00007518
15-10-2023 11:45,15-10-2023 12:30,15-10-2023 12:45,0.00008007
15-10-2023 12:00,15-10-2023 12:45,15-10-2023 13:00,0.00008326
15-10-2023 12:15,15-10-2023 13:00,15-10-2023 13:15,0.00008568
15-10-2023 12:30,15-10-2023 13:15,15-10-2023 13:30,0.00008670
15-10-2023 12:45,15-10-2023 13:30,15-10-2023 13:45,0.00008751
15-10-2023 13:00,15-10-2023 13:45,15-10-2023 14:00,0.00008637
15-10-2023 13:15,15-10-2023 14:00,15-10-2023 14:15,0.00008429
15-10-2023 13:30,15-10-2023 14:15,15-10-2023 14:30,0.00008048
15-10-2023 13:45,15-10-2023 14:30,15-10-2023 14:45,0.00007626
15-10-2023 14:00,15-10-2023 14:45,15-10-2023 15:00,0.00007034
15-10-2023 14:15,15-10-2023 15:00,15-10-2023 15:15,0.00006358
15-10-2023 14:30,15-10-2023 15:15,15-10-2023 15:30,0.00005581
15-10-2023 14:45,15-10-2023 15:30,15-10-2023 15:45,0.00004738
15-10-2023 15:00,15-10-2023 15:45,15-10-2023 16:00,0.00003592
15-10-2023 15:15,15-10-2023 16:00,15-10-2023 16:15,0.00002420
15-10-2023 15:30,15-10-2023 16:15,15-10-2023 16:30,0.00001347
15-10-2023 15:45,15-10-2023 16:30,15-10-2023 16:45,0.00000682
15-10-2023 16:00,15-10-2023 16:45,15-10-2023 17:00,0.00000257
15-10-2023 16:15,15-10-2023 17:00,15-10-2023 17:15,0.00000052
15-10-2023 16:30,15-10-2023 17:15,15-10-2023 17:30,0.00000000
15-10-2023 16:45,15-10-2023 17:30,15-10-2023 17:45,0.00000000
15-10-2023 17:00,15-10-2023 17:45,15-10-2023 18:00,0.00000000
15-10-2023 17:15,15-10-2023 18:00,15-10-2023 18:15,0.00000000
15-10-2023 17:30,15-10-2023 18:15,15-10-2023 18:30,0.00000000
15-10-2023 17:45,15-10-2023 18:30,15-10-2023 18:45,0.00000000
15-10-2023 18:00,15-10-2023 18:45,15-10-2023 19:00,0.00000000
15-10-2023 18:15,15-10-2023 19:00,15-10-2023 19:15,0.00000000
15-10-2023 18:30,15-10-2023 19:15,15-10-2023 19:30,0.00000000
15-10-2023 18:45,15-10-2023 19:30,15-10-2023 19:45,0.00000000
15-10-2023 19:00,15-10-2023 19:45,15-10-2023 20:00,0.00000000
15-10-2023 19:15,15-10-2023 20:00,15-10-2023 20:15,0.00000000
15-10-2023 19:30,15-10-2023 20:15,15-10-2023 20:30,0.00000000
15-10-2023 19:45,15-10-2023 20:30,15-10-2023 20:45,0.00000000
15-10-2023 20:00,15-10-2023 20:45,15-10-2023 21:00,0.00000000
15-10-2023 20:15,15-10-2023 21:00,15-10-2023 21:15,0.00000000
15-10-2023 20:30,15-10-2023 21:15,15-10-2023 21:30,0.00000000
15-10-2023 20:45,15-10-2023 21:30,15-10-2023 21:45,0.00000000
15-10-2023 21:00,15-10-2023 21:45,15-10-2023 22:00,0.00000000
15-10-2023 21:15,15-10-2023 22:00,15-10-2023 22:15,0.00000000
15-10-2023 21:30,15-10-2023 22:15,15-10-2023 22:30,0.00000000
15-10-2023 21:45,15-10-2023 22:30,15-10-2023 22:45,0.00000000
15-10-2023 22:00,15-10-2023 22:45,15-10-2023 23:00,0.00000000
15-10-2023 22:15,15-10-2023 23:00,15-10-2023 23:15,0.00000000
15-10-2023 22:30,15-10-2023 23:15,15-10-2023 23:30,0.00000000
15-10-2023 22:45,15-10-2023 23:30,15-10-2023 23:45,0.00000000
15-10-2023 23:00,15-10-2023 23:45,16-10-2023 00:00,0.00000000
15-10-2023 23:15,16-10-2023 00:00,16-10-2023 00:15,0.00000000
15-10-2023 23:30,16-10-2023 00:15,16-10-2023 00:30,0.00000000
15-10-2023 23:45,16-10-2023 00:30,16-10-2023 00:45,0.00000000
16-10-2023 00:00,16-10-2023 00:45,16-10-2023 01:00,0.00000000
16-10-2023 00:15,16-10-2023 01:00,16-10-2023 01:15,0.00000000
16-10-2023 00:30,16-10-2023 01:15,16-10-2023 01:30,0.00000000
16-10-2023 00:45,16-10-2023 01:30,16-10-2023 01:45,0.00000000
16-10-2023 01:00,16-10-2023 01:45,16-10-2023 02:00,0.00000000
16-10-2023 01:15,16-10-2023 02:00,16-10-2023 02:15,0.00000000
16-10-2023 01:30,16-10-2023 02:15,16-10-2023 02:30,0.00000000
16-10-2023 01:45,16-10-2023 02:30,16-10-2023 02:45,0.00000000
16-10-2023 02:00,16-10-2023 02:45,16-10-2023 03:00,0.00000000
16-10-2023 02:15,16-10-2023 03:00,16-10-2023 03:15,0.00000000
16-10-2023 02:30,16-10-2023 03:15,16-10-2023 03:30,0.00000000
16-10-2023 02:45,16-10-2023 03:30,16-10-2023 03:45,0.00000000
16-10-2023 03:00,16-10-2023 03:45,16-10-2023 04:00,0.00000000
16-10-2023 03:15,16-10-2023 04:00,16-10-2023 04:15,0.00000000
16-10-2023 03:30,16-10-2023 04:15,16-10-2023 04:30,0.00000000
16-10-2023 03:45,16-10-2023 04:30,16-10-2023 04:45,0.00000000
16-10-2023 04:00,16-10-2023 04:45,16-10-2023 05:00,0.00000000
16-10-2023 04:15,16-10-2023 05:00,16-10-2023 05:15,0.00000000
16-10-2023 04:30,16-10-2023 05:15,16-10-2023 05:30,0.00000000
16-10-2023 04:45,16-10-2023 05:30,16-10-2023 05:45,0.00000000
16-10-2023 05:00,16-10-2023 05:45,16-10-2023 06:00,0.00000000
16-10-2023 05:15,16-10-2023 06:00,16-10-2023 06:15,0.00000000
16-10-2023 05:30,16-10-2023 06:15,16-10-2023 06:30,0.00000000
16-10-2023 05:45,16-10-2023 06:30,16-10-2023 06:45,0.00000000
16-10-2023 06:00,16-10-2023 06:45,16-10-2023 07:00,0.00000000
16-10-2023 06:15,16-10-2023 07:00,16-10-2023 07:15,0.00000000
16-10-2023 06:30,16-10-2023 07:15,16-10-2023 07:30,0.00000000
16-10-2023 06:45,16-10-2023 07:30,16-10-2023 07:45,0.00000000
16-10-2023 07:00,16-10-2023 07:45,16-10-2023 08:00,0.00000000
16-10-2023 07:15,16-10-2023 08:00,16-10-2023 08:15,0.00000000
16-10-2023 07:30,16-10-2023 08:15,16-10-2023 08:30,0.00000000
16-10-2023 07:45,16-10-2023 08:30,16-10-2023 08:45,0.00000000
16-10-2023 08:00,16-10-2023 08:45,16-10-2023 09:00,0.00000000
16-10-2023 08:15,16-10-2023 09:00,16-10-2023 09:15,0.00000000
16-10-2023 08:30,16-10-2023 09:15,16-10-2023 09:30,0.00000000
16-10-2023 08:45,16-10-2023 09:30,16-10-2023 09:45,0.00000000
16-10-2023 09:00,16-10-2023 09:45,16-10-2023 10:00,0.00000092
16-10-2023 09:15,16-10-2023 10:00,16-10-2023 10:15,0.00000372
16-10-2023 09:30,16-10-2023 10:15,16-10-2023 10:30,0.00000804
16-10-2023 09:45,16-10-2023 10:30,16-10-2023 10:45,0.00001383
16-10-2023 10:00,16-10-2023 10:45,16-10-2023 11:00,0.00002088
16-10-2023 10:15,16-10-2023 11:00,16-10-2023 11:15,0.00002937
16-10-2023 10:30,16-10-2023 11:15,16-10-2023 11:30,0.00003850
16-10-2023 10:45,16-10-2023 11:30,16-10-2023 11:45,0.00004637
16-10-2023 11:00,16-10-2023 11:45,16-10-2023 12:00,0.00005411
16-10-2023 11:15,16-10-2023 12:00,16-10-2023 12:15,0.00006105
16-10-2023 11:30,16-10-2023 12:15,16-10-2023 12:30,0.00006846
16-10-2023 11:45,16-10-2023 12:30,16-10-2023 12:45,0.00007450
16-10-2023 12:00,16-10-2023 12:45,16-10-2023 13:00,0.00007944
16-10-2023 12:15,16-10-2023 13:00,16-10-2023 13:15,0.00008245
16-10-2023 12:30,16-10-2023 13:15,16-10-2023 13:30,0.00008411
16-10-2023 12:45,16-10-2023 13:30,16-10-2023 13:45,0.00008451
16-10-2023 13:00,16-10-2023 13:45,16-10-2023 14:00,0.00008283
16-10-2023 13:15,16-10-2023 14:00,16-10-2023 14:15,0.00007987
16-10-2023 13:30,16-10-2023 14:15,16-10-2023 14:30,0.00007600
16-10-2023 13:45,16-10-2023 14:30,16-10-2023 14:45,0.00007185
16-10-2023 14:00,16-10-2023 14:45,16-10-2023 15:00,0.00006585
16-10-2023 14:15,16-10-2023 15:00,16-10-2023 15:15,0.00005853
16-10-2023 14:30,16-10-2023 15:15,16-10-2023 15:30,0.00005067
16-10-2023 14:45,16-10-2023 15:30,16-10-2023 15:45,0.00004305
16-10-2023 15:00,16-10-2023 15:45,16-10-2023 16:00,0.00003273
16-10-2023 15:15,16-10-2023 16:00,16-10-2023 16:15,0.00002219
16-10-2023 15:30,16-10-2023 16:15,16-10-2023 16:30,0.00001174
16-10-2023 15:45,16-10-2023 16:30,16-10-2023 16:45,0.00000520
16-10-2023 16:00,16-10-2023 16:45,16-10-2023 17:00,0.00000130
16-10-2023 16:15,16-10-2023 17:00,16-10-2023 17:15,0.00000008
16-10-2023 16:30,16-10-2023 17:15,16-10-2023 17:30,0.00000000
16-10-2023 16:45,16-10-2023 17:30,16-10-2023 17:45,0.00000000
16-10-2023 17:00,16-10-2023 17:45,16-10-2023 18:00,0.00000000
16-10-2023 17:15,16-10-2023 18:00,16-10-2023 18:15,0.00000000
16-10-2023 17:30,16-10-2023 18:15,16-10-2023 18:30,0.00000000
16-10-2023 17:45,16-10-2023 18:30,16-10-2023 18:45,0.00000000
16-10-2023 18:00,16-10-2023 18:45,16-10-2023 19:00,0.00000000
16-10-2023 18:15,16-10-2023 19:00,16-10-2023 19:15,0.00000000
16-10-2023 18:30,16-10-2023 19:15,16-10-2023 19:30,0.00000000
16-10-2023 18:45,16-10-2023 19:30,16-10-2023 19:45,0.00000000
16-10-2023 19:00,16-10-2023 19:45,16-10-2023 20:00,0.00000000
16-10-2023 19:15,16-10-2023 20:00,16-10-2023 20:15,0.00000000
16-10-2023 19:30,16-10-2023 20:15,16-10-2023 20:30,0.00000000
16-10-2023 19:45,16-10-2023 20:30,16-10-2023 20:45,0.00000000
16-10-2023 20:00,16-10-2023 20:45,16-10-2023 21:00,0.00000000
16-10-2023 20:15,16-10-2023 21:00,16-10-2023 21:15,0.00000000
16-10-2023 20:30,16-10-2023 21:15,16-10-2023 21:30,0.00000000
16-10-2023 20:45,16-10-2023 21:30,16-10-2023 21:45,0.00000000
16-10-2023 21:00,16-10-2023 21:45,16-10-2023 22:00,0.00000000
16-10-2023 21:15,16-10-2023 22:00,16-10-2023 22:15,0.00000000
16-10-2023 21:30,16-10-2023 22:15,16-10-2023 22:30,0.00000000
16-10-2023 21:45,16-10-2023 22:30,16-10-2023 22:45,0.00000000
16-10-2023 22:00,16-10-2023 22:45,16-10-2023 23:00,0.00000000
16-10-2023 22:15,16-10-2023 23:00,16-10-2023 23:15,0.00000000
16-10-2023 22:30,16-10-2023 23:15,16-10-2023 23:30,0.00000000
16-10-2023 22:45,16-10-2023 23:30,16-10-2023 23:45,0.00000000
16-10-2023 23:00,16-10-2023 23:45,17-10-2023 00:00,0.00000000
16-10-2023 23:15,17-10-2023 00:00,17-10-2023 00:15,0.00000000
16-10-2023 23:30,17-10-2023 00:15,17-10-2023 00:30,0.00000000
16-10-2023 23:45,17-10-2023 00:30,17-10-2023 00:45,0.00000000
17-10-2023 00:00,17-10-2023 00:45,17-10-2023 01:00,0.00000000
17-10-2023 00:15,17-10-2023 01:00,17-10-2023 01:15,0.00000000
17-10-2023 00:30,17-10-2023 01:15,17-10-2023 01:30,0.00000000
17-10-2023 00:45,17-10-2023 01:30,17-10-2023 01:45,0.00000000
17-10-2023 01:00,17-10-2023 01:45,17-10-2023 02:00,0.00000000
17-10-2023 01:15,17-10-2023 02:00,17-10-2023 02:15,0.00000000
17-10-2023 01:30,17-10-2023 02:15,17-10-2023 02:30,0.00000000
17-10-2023 01:45,17-10-2023 02:30,17-10-2023 02:45,0.00000000
17-10-2023 02:00,17-10-2023 02:45,17-10-2023 03:00,0.00000000
17-10-2023 02:15,17-10-2023 03:00,17-10-2023 03:15,0.00000000
17-10-2023 02:30,17-10-2023 03:15,17-10-2023 03:30,0.00000000
17-10-2023 02:45,17-10-2023 03:30,17-10-2023 03:45,0.00000000
17-10-2023 03:00,17-10-2023 03:45,17-10-2023 04:00,0.00000000
17-10-2023 03:15,17-10-2023 04:00,17-10-2023 04:15,0.00000000
17-10-2023 03:30,17-10-2023 04:15,17-10-2023 04:30,0.00000000
17-10-2023 03:45,17-10-2023 04:30,17-10-2023 04:45,0.00000000
17-10-2023 04:00,17-10-2023 04:45,17-10-2023 05:00,0.00000000
17-10-2023 04:15,17-10-2023 05:00,17-10-2023 05:15,0.00000000
17-10-2023 04:30,17-10-2023 05:15,17-10-2023 05:30,0.00000000
17-10-2023 04:45,17-10-2023 05:30,17-10-2023 05:45,0.00000000
17-10-2023 05:00,17-10-2023 05:45,17-10-2023 06:00,0.00000000
17-10-2023 05:15,17-10-2023 06:00,17-10-2023 06:15,0.00000000
17-10-2023 05:30,17-10-2023 06:15,17-10-2023 06:30,0.00000000
17-10-2023 05:45,17-10-2023 06:30,17-10-2023 06:45,0.00000000
17-10-2023 06:00,17-10-2023 06:45,17-10-2023 07:00,0.00000000
17-10-2023 06:15,17-10-2023 07:00,17-10-2023 07:15,0.00000000
17-10-2023 06:30,17-10-2023 07:15,17-10-2023 07:30,0.00000000
17-10-2023 06:45,17-10-2023 07:30,17-10-2023 07:45,0.00000000
17-10-2023 07:00,17-10-2023 07:45,17-10-2023 08:00,0.00000000
17-10-2023 07:15,17-10-2023 08:00,17-10-2023 08:15,0.00000000
17-10-2023 07:30,17-10-2023 08:15,17-10-2023 08:30,0.00000000
17-10-2023 07:45,17-10-2023 08:30,17-10-2023 08:45,0.00000000
17-10-2023 08:00,17-10-2023 08:45,17-10-2023 09:00,0.00000000
17-10-2023 08:15,17-10-2023 09:00,17-10-2023 09:15,0.00000000
17-10-2023 08:30,17-10-2023 09:15,17-10-2023 09:30,0.00000000
17-10-2023 08:45,17-10-2023 09:30,17-10-2023 09:45,0.00000000
17-10-2023 09:00,17-10-2023 09:45,17-10-2023 10:00,0.00000117
17-10-2023 09:15,17-10-2023 10:00,17-10-2023 10:15,0.00000417
17-10-2023 09:30,17-10-2023 10:15,17-10-2023 10:30,0.00000953
17-10-2023 09:45,17-10-2023 10:30,17-10-2023 10:45,0.00001614
17-10-2023 10:00,17-10-2023 10:45,17-10-2023 11:00,0.00002411
17-10-2023 10:15,17-10-2023 11:00,17-10-2023 11:15,0.00003270
17-10-2023 10:30,17-10-2023 11:15,17-10-2023 11:30,0.00004182
17-10-2023 10:45,17-10-2023 11:30,17-10-2023 11:45,0.00004990
17-10-2023 11:00,17-10-2023 11:45,17-10-2023 12:00,0.00005811
17-10-2023 11:15,17-10-2023 12:00,17-10-2023 12:15,0.00006522
17-10-2023 11:30,17-10-2023 12:15,17-10-2023 12:30,0.00007193
17-10-2023 11:45,17-10-2023 12:30,17-10-2023 12:45,0.00007751
17-10-2023 12:00,17-10-2023 12:45,17-10-2023 13:00,0.00008207
17-10-2023 12:15,17-10-2023 13:00,17-10-2023 13:15,0.00008486
17-10-2023 12:30,17-10-2023 13:15,17-10-2023 13:30,0.00008584
17-10-2023 12:45,17-10-2023 13:30,17-10-2023 13:45,0.00008610
17-10-2023 13:00,17-10-2023 13:45,17-10-2023 14:00,0.00008488
17-10-2023 13:15,17-10-2023 14:00,17-10-2023 14:15,0.00008227
17-10-2023 13:30,17-10-2023 14:15,17-10-2023 14:30,0.00007753
17-10-2023 13:45,17-10-2023 14:30,17-10-2023 14:45,0.00007319
17-10-2023 14:00,17-10-2023 14:45,17-10-2023 15:00,0.00006638
17-10-2023 14:15,17-10-2023 15:00,17-10-2023 15:15,0.00005917
17-10-2023 14:30,17-10-2023 15:15,17-10-2023 15:30,0.00005047
17-10-2023 14:45,17-10-2023 15:30,17-10-2023 15:45,0.00004253
17-10-2023 15:00,17-10-2023 15:45,17-10-2023 16:00,0.00003247
17-10-2023 15:15,17-10-2023 16:00,17-10-2023 16:15,0.00002241
17-10-2023 15:30,17-10-2023 16:15,17-10-2023 16:30,0.00001296
17-10-2023 15:45,17-10-2023 16:30,17-10-2023 16:45,0.00000629
17-10-2023 16:00,17-10-2023 16:45,17-10-2023 17:00,0.00000206
17-10-2023 16:15,17-10-2023 17:00,17-10-2023 17:15,0.00000016
17-10-2023 16:30,17-10-2023 17:15,17-10-2023 17:30,0.00000000
17-10-2023 16:45,17-10-2023 17:30,17-10-2023 17:45,0.00000000
17-10-2023 17:00,17-10-2023 17:45,17-10-2023 18:00,0.00000000
17-10-2023 17:15,17-10-2023 18:00,17-10-2023 18:15,0.00000000
17-10-2023 17:30,17-10-2023 18:15,17-10-2023 18:30,0.00000000
17-10-2023 17:45,17-10-2023 18:30,17-10-2023 18:45,0.00000000
17-10-2023 18:00,17-10-2023 18:45,17-10-2023 19:00,0.00000000
17-10-2023 18:15,17-10-2023 19:00,17-10-2023 19:15,0.00000000
17-10-2023 18:30,17-10-2023 19:15,17-10-2023 19:30,0.00000000
17-10-2023 18:45,17-10-2023 19:30,17-10-2023 19:45,0.00000000
17-10-2023 19:00,17-10-2023 19:45,17-10-2023 20:00,0.00000000
17-10-2023 19:15,17-10-2023 20:00,17-10-2023 20:15,0.00000000
17-10-2023 19:30,17-10-2023 20:15,17-10-2023 20:30,0.00000000
17-10-2023 19:45,17-10-2023 20:30,17-10-2023 20:45,0.00000000
17-10-2023 20:00,17-10-2023 20:45,17-10-2023 21:00,0.00000000
17-10-2023 20:15,17-10-2023 21:00,17-10-2023 21:15,0.00000000
17-10-2023 20:30,17-10-2023 21:15,17-10-2023 21:30,0.00000000
17-10-2023 20:45,17-10-2023 21:30,17-10-2023 21:45,0.00000000
17-10-2023 21:00,17-10-2023 21:45,17-10-2023 22:00,0.00000000
17-10-2023 21:15,17-10-2023 22:00,17-10-2023 22:15,0.00000000
17-10-2023 21:30,17-10-2023 22:15,17-10-2023 22:30,0.00000000
17-10-2023 21:45,17-10-2023 22:30,17-10-2023 22:45,0.00000000
17-10-2023 22:00,17-10-2023 22:45,17-10-2023 23:00,0.00000000
17-10-2023 22:15,17-10-2023 23:00,17-10-2023 23:15,0.00000000
17-10-2023 22:30,17-10-2023 23:15,17-10-2023 23:30,0.00000000
17-10-2023 22:45,17-10-2023 23:30,17-10-2023 23:45,0.00000000
17-10-2023 23:00,17-10-2023 23:45,18-10-2023 00:00,0.00000000
17-10-2023 23:15,18-10-2023 00:00,18-10-2023 00:15,0.00000000
17-10-2023 23:30,18-10-2023 00:15,18-10-2023 00:30,0.00000000
17-10-2023 23:45,18-10-2023 00:30,18-10-2023 00:45,0.00000000
18-10-2023 00:00,18-10-2023 00:45,18-10-2023 01:00,0.00000000
18-10-2023 00:15,18-10-2023 01:00,18-10-2023 01:15,0.00000000
18-10-2023 00:30,18-10-2023 01:15,18-10-2023 01:30,0.00000000
18-10-2023 00:45,18-10-2023 01:30,18-10-2023 01:45,0.00000000
18-10-2023 01:00,18-10-2023 01:45,18-10-2023 02:00,0.00000000
18-10-2023 01:15,18-10-2023 02:00,18-10-2023 02:15,0.00000000
18-10-2023 01:30,18-10-2023 02:15,18-10-2023 02:30,0.00000000
18-10-2023 01:45,18-10-2023 02:30,18-10-2023 02:45,0.00000000
18-10-2023 02:00,18-10-2023 02:45,18-10-2023 03:00,0.00000000
18-10-2023 02:15,18-10-2023 03:00,18-10-2023 03:15,0.00000000
18-10-2023 02:30,18-10-2023 03:15,18-10-2023 03:30,0.00000000
18-10-2023 02:45,18-10-2023 03:30,18-10-2023 03:45,0.00000000
18-10-2023 03:00,18-10-2023 03:45,18-10-2023 04:00,0.00000000
18-10-2023 03:15,18-10-2023 04:00,18-10-2023 04:15,0.00000000
18-10-2023 03:30,18-10-2023 04:15,18-10-2023 04:30,0.00000000
18-10-2023 03:45,18-10-2023 04:30,18-10-2023 04:45,0.00000000
18-10-2023 04:00,18-10-2023 04:45,18-10-2023 05:00,0.00000000
18-10-2023 04:15,18-10-2023 05:00,18-10-2023 05:15,0.00000000
18-10-2023 04:30,18-10-2023 05:15,18-10-2023 05:30,0.00000000
18-10-2023 04:45,18-10-2023 05:30,18-10-2023 05:45,0.00000000
18-10-2023 05:00,18-10-2023 05:45,18-10-2023 06:00,0.00000000
18-10-2023 05:15,18-10-2023 06:00,18-10-2023 06:15,0.00000000
18-10-2023 05:30,18-10-2023 06:15,18-10-2023 06:30,0.00000000
18-10-2023 05:45,18-10-2023 06:30,18-10-2023 06:45,0.00000000
18-10-2023 06:00,18-10-2023 06:45,18-10-2023 07:00,0.00000000
18-10-2023 06:15,18-10-2023 07:00,18-10-2023 07:15,0.00000000
18-10-2023 06:30,18-10-2023 07:15,18-10-2023 07:30,0.00000000
18-10-2023 06:45,18-10-2023 07:30,18-10-2023 07:45,0.00000000
18-10-2023 07:00,18-10-2023 07:45,18-10-2023 08:00,0.00000000
18-10-2023 07:15,18-10-2023 08:00,18-10-2023 08:15,0.00000000
18-10-2023 07:30,18-10-2023 08:15,18-10-2023 08:30,0.00000000
18-10-2023 07:45,18-10-2023 08:30,18-10-2023 08:45,0.00000000
18-10-2023 08:00,18-10-2023 08:45,18-10-2023 09:00,0.00000000
18-10-2023 08:15,18-10-2023 09:00,18-10-2023 09:15,0.00000000
18-10-2023 08:30,18-10-2023 09:15,18-10-2023 09:30,0.00000000
18-10-2023 08:45,18-10-2023 09:30,18-10-2023 09:45,0.00000001
18-10-2023 09:00,18-10-2023 09:45,18-10-2023 10:00,0.00000085
18-10-2023 09:15,18-10-2023 10:00,18-10-2023 10:15,0.00000326
18-10-2023 09:30,18-10-2023 10:15,18-10-2023 10:30,0.00000797
18-10-2023 09:45,18-10-2023 10:30,18-10-2023 10:45,0.00001388
18-10-2023 10:00,18-10-2023 10:45,18-10-2023 11:00,0.00002146
18-10-2023 10:15,18-10-2023 11:00,18-10-2023 11:15,0.00002936
18-10-2023 10:30,18-10-2023 11:15,18-10-2023 11:30,0.00003768
18-10-2023 10:45,18-10-2023 11:30,18-10-2023 11:45,0.00004481
18-10-2023 11:00,18-10-2023 11:45,18-10-2023 12:00,0.00005182
18-10-2023 11:15,18-10-2023 12:00,18-10-2023 12:15,0.00005827
18-10-2023 11:30,18-10-2023 12:15,18-10-2023 12:30,0.00006428
18-10-2023 11:45,18-10-2023 12:30,18-10-2023 12:45,0.00006884
18-10-2023 12:00,18-10-2023 12:45,18-10-2023 13:00,0.00007271
18-10-2023 12:15,18-10-2023 13:00,18-10-2023 13:15,0.00007556
18-10-2023 12:30,18-10-2023 13:15,18-10-2023 13:30,0.00007705
18-10-2023 12:45,18-10-2023 13:30,18-10-2023 13:45,0.00007742
18-10-2023 13:00,18-10-2023 13:45,18-10-2023 14:00,0.00007575
18-10-2023 13:15,18-10-2023 14:00,18-10-2023 14:15,0.00007329
18-10-2023 13:30,18-10-2023 14:15,18-10-2023 14:30,0.00006934
18-10-2023 13:45,18-10-2023 14:30,18-10-2023 14:45,0.00006483
18-10-2023 14:00,18-10-2023 14:45,18-10-2023 15:00,0.00005852
18-10-2023 14:15,18-10-2023 15:00,18-10-2023 15:15,0.00005132
18-10-2023 14:30,18-10-2023 15:15,18-10-2023 15:30,0.00004328
18-10-2023 14:45,18-10-2023 15:30,18-10-2023 15:45,0.00003533
18-10-2023 15:00,18-10-2023 15:45,18-10-2023 16:00,0.00002611
18-10-2023 15:15,18-10-2023 16:00,18-10-2023 16:15,0.00001725
18-10-2023 15:30,18-10-2023 16:15,18-10-2023 16:30,0.00000918
18-10-2023 15:45,18-10-2023 16:30,18-10-2023 16:45,0.00000391
18-10-2023 16:00,18-10-2023 16:45,18-10-2023 17:00,0.00000100
18-10-2023 16:15,18-10-2023 17:00,18-10-2023 17:15,0.00000012
18-10-2023 16:30,18-10-2023 17:15,18-10-2023 17:30,0.00000000
18-10-2023 16:45,18-10-2023 17:30,18-10-2023 17:45,0.00000000
18-10-2023 17:00,18-10-2023 17:45,18-10-2023 18:00,0.00000000
18-10-2023 17:15,18-10-2023 18:00,18-10-2023 18:15,0.00000000
18-10-2023 17:30,18-10-2023 18:15,18-10-2023 18:30,0.00000000
18-10-2023 17:45,18-10-2023 18:30,18-10-2023 18:45,0.00000000
18-10-2023 18:00,18-10-2023 18:45,18-10-2023 19:00,0.00000000
18-10-2023 18:15,18-10-2023 19:00,18-10-2023 19:15,0.00000000
18-10-2023 18:30,18-10-2023 19:15,18-10-2023 19:30,0.00000000
18-10-2023 18:45,18-10-2023 19:30,18-10-2023 19:45,0.00000000
18-10-2023 19:00,18-10-2023 19:45,18-10-2023 20:00,0.00000000
18-10-2023 19:15,18-10-2023 20:00,18-10-2023 20:15,0.00000000
18-10-2023 19:30,18-10-2023 20:15,18-10-2023 20:30,0.00000000
18-10-2023 19:45,18-10-2023 20:30,18-10-2023 20:45,0.00000000
18-10-2023 20:00,18-10-2023 20:45,18-10-2023 21:00,0.00000000
18-10-2023 20:15,18-10-2023 21:00,18-10-2023 21:15,0.00000000
18-10-2023 20:30,18-10-2023 21:15,18-10-2023 21:30,0.00000000
18-10-2023 20:45,18-10-2023 21:30,18-10-2023 21:45,0.00000000
18-10-2023 21:00,18-10-2023 21:45,18-10-2023 22:00,0.00000000
18-10-2023 21:15,18-10-2023 22:00,18-10-2023 22:15,0.00000000
18-10-2023 21:30,18-10-2023 22:15,18-10-2023 22:30,0.00000000
18-10-2023 21:45,18-10-2023 22:30,18-10-2023 22:45,0.00000000
18-10-2023 22:00,18-10-2023 22:45,18-10-2023 23:00,0.00000000
18-10-2023 22:15,18-10-2023 23:00,18-10-2023 23:15,0.00000000
18-10-2023 22:30,18-10-2023 23:15,18-10-2023 23:30,0.00000000
